,,,,,All Type of Report (All Grades) for 01-Jan-2023 to 25-Feb-2026,,,,
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-05-2024,2.00,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-05-2024,2.40,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-05-2024,1.50,Metric Tonnes,2000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-05-2024,2.30,Metric Tonnes,2100.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,29-05-2024,1.60,Metric Tonnes,2100.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,31-05-2024,2.00,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,01-06-2024,1.30,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-06-2024,2.50,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-06-2024,1.90,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-06-2024,2.00,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-06-2024,1.90,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-06-2024,2.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,07-06-2024,1.50,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,08-06-2024,1.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-06-2024,1.30,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-06-2024,1.60,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-06-2024,1.80,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-06-2024,1.80,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,13-06-2024,2.40,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-06-2024,1.40,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,15-06-2024,1.60,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-06-2024,0.90,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,18-06-2024,1.30,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-06-2024,0.40,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,20-06-2024,1.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-06-2024,0.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-06-2024,0.90,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-06-2024,1.10,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-06-2024,1.70,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-06-2024,1.40,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-06-2024,1.40,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-06-2024,0.70,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-06-2024,1.50,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,29-06-2024,2.10,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,01-07-2024,2.90,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-07-2024,0.70,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-07-2024,1.60,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-07-2024,1.20,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-07-2024,13.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-07-2024,1.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,07-07-2024,0.60,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,08-07-2024,1.30,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-07-2024,0.70,Metric Tonnes,2100.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-07-2024,1.00,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-07-2024,0.90,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-07-2024,1.00,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,13-07-2024,0.70,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-07-2024,0.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,15-07-2024,3.00,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,16-07-2024,3.20,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-07-2024,2.70,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,18-07-2024,0.90,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-07-2024,1.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,20-07-2024,0.70,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-07-2024,2.90,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-07-2024,1.40,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-07-2024,1.30,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-07-2024,1.10,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-07-2024,2.20,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-07-2024,3.80,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-07-2024,4.40,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-07-2024,3.70,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,29-07-2024,1.60,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,30-07-2024,1.10,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,31-07-2024,0.80,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,01-08-2024,2.60,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-08-2024,0.50,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-08-2024,2.00,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-08-2024,0.80,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-08-2024,2.50,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-08-2024,3.20,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,07-08-2024,2.50,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,08-08-2024,2.20,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-08-2024,1.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-08-2024,3.20,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-08-2024,2.60,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-08-2024,2.90,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-08-2024,2.70,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,16-08-2024,3.00,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-08-2024,2.80,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,18-08-2024,1.60,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-08-2024,1.70,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,20-08-2024,1.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-08-2024,1.00,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-08-2024,2.00,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-08-2024,1.90,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-08-2024,1.90,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-08-2024,2.20,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-08-2024,2.20,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-08-2024,1.60,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-08-2024,2.70,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,29-08-2024,2.20,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,30-08-2024,2.30,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,31-08-2024,2.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,01-09-2024,2.10,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-09-2024,2.20,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-09-2024,1.40,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-09-2024,2.20,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-09-2024,1.90,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-09-2024,2.30,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,07-09-2024,1.70,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,08-09-2024,2.60,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-09-2024,1.40,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-09-2024,1.70,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-09-2024,1.40,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-09-2024,1.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,13-09-2024,1.40,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-09-2024,2.10,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,15-09-2024,1.40,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,16-09-2024,2.80,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-09-2024,2.10,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-09-2024,2.80,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,20-09-2024,2.80,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-09-2024,2.20,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-09-2024,2.30,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-09-2024,1.10,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-09-2024,2.30,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-09-2024,1.90,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-09-2024,1.40,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-09-2024,2.40,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-09-2024,3.10,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,29-09-2024,2.80,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,30-09-2024,2.70,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,01-10-2024,2.00,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-10-2024,3.40,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-10-2024,2.60,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-10-2024,3.60,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-10-2024,3.20,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-10-2024,2.30,Metric Tonnes,3100.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-10-2024,2.40,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-10-2024,2.60,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-10-2024,0.90,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-10-2024,1.10,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,13-10-2024,1.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-10-2024,1.60,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,15-10-2024,1.70,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,16-10-2024,1.90,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-10-2024,1.40,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,18-10-2024,1.40,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-10-2024,1.50,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,20-10-2024,2.20,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-10-2024,2.20,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-10-2024,1.30,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-10-2024,2.10,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-10-2024,1.50,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-10-2024,2.50,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-10-2024,3.20,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-10-2024,1.50,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-10-2024,1.40,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,29-10-2024,1.10,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,30-10-2024,1.30,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,31-10-2024,1.60,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,01-11-2024,0.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-11-2024,1.40,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-11-2024,1.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-11-2024,0.90,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-11-2024,0.30,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-11-2024,1.20,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,07-11-2024,2.20,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,08-11-2024,1.60,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-11-2024,1.10,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-11-2024,2.60,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-11-2024,1.30,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-11-2024,1.00,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,13-11-2024,1.80,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-11-2024,0.90,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,15-11-2024,1.90,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,16-11-2024,1.80,Metric Tonnes,2900.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-11-2024,1.40,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,18-11-2024,1.90,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-11-2024,2.60,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-11-2024,3.80,Metric Tonnes,3600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-11-2024,3.60,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-11-2024,1.60,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-11-2024,1.30,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-11-2024,2.20,Metric Tonnes,3100.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-11-2024,1.80,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-11-2024,1.90,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,28-11-2024,2.00,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,02-12-2024,1.80,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,03-12-2024,1.60,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,04-12-2024,1.20,Metric Tonnes,2700.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,05-12-2024,2.90,Metric Tonnes,2800.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,06-12-2024,2.00,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,07-12-2024,1.70,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,08-12-2024,2.50,Metric Tonnes,3000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,09-12-2024,1.70,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,10-12-2024,2.50,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,11-12-2024,1.90,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,12-12-2024,1.20,Metric Tonnes,2000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,13-12-2024,1.50,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,14-12-2024,1.80,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,15-12-2024,1.10,Metric Tonnes,2500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,16-12-2024,1.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,17-12-2024,1.00,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,18-12-2024,1.60,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,19-12-2024,2.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,20-12-2024,1.30,Metric Tonnes,2200.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,21-12-2024,1.50,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,22-12-2024,1.40,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,23-12-2024,1.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,24-12-2024,1.40,Metric Tonnes,3500.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,25-12-2024,0.90,Metric Tonnes,2000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,26-12-2024,0.70,Metric Tonnes,2000.00,Rs./Quintal
Maharashtra,Pune,Pune(Manjri) APMC,Vegetables,Potato,27-12-2024,1.60,Metric Tonnes,2000.00,Rs./Quintal
