,,,,,,All Type of Report (All Grades) for 01-Jan-2023 to 25-Feb-2026,,,,,
Maharashtra,Nashik,Vegetables,Onion,26-09-2025,-,11576.90,Metric Tonnes,410.40,1073.51,1532.93,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,27-09-2025,-,6575.00,Metric Tonnes,422.83,1081.26,1573.91,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,29-09-2025,-,9848.16,Metric Tonnes,323.69,1120.25,1680.67,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,30-09-2025,-,11213.23,Metric Tonnes,357.29,1128.86,1673.64,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,01-10-2025,-,7396.20,Metric Tonnes,402.69,1132.72,1543.08,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,02-10-2025,-,3776.10,Metric Tonnes,558.43,1192.94,1615.82,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,03-10-2025,-,9817.38,Metric Tonnes,369.79,1127.52,1552.84,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,04-10-2025,-,6008.33,Metric Tonnes,347.42,1215.63,1754.48,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,06-10-2025,-,21226.39,Metric Tonnes,382.91,1138.38,1586.16,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,07-10-2025,-,17808.88,Metric Tonnes,400.62,1106.99,1553.13,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,08-10-2025,-,12218.40,Metric Tonnes,322.83,1028.31,1469.55,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,09-10-2025,-,12159.50,Metric Tonnes,309.57,990.50,1463.63,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,10-10-2025,-,1650.00,Metric Tonnes,390.91,1090.91,1653.27,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,11-10-2025,-,5790.50,Metric Tonnes,363.74,966.67,1522.73,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,13-10-2025,-,43750.02,Metric Tonnes,403.44,1004.56,1385.21,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,14-10-2025,-,16575.49,Metric Tonnes,366.43,1014.81,1526.39,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,15-10-2025,-,17235.05,Metric Tonnes,332.94,1023.18,1434.54,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,16-10-2025,-,15706.17,Metric Tonnes,321.31,1011.11,1514.13,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,17-10-2025,-,4440.40,Metric Tonnes,198.34,1015.29,1612.01,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,18-10-2025,-,816.10,Metric Tonnes,343.71,918.81,1317.86,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,22-10-2025,-,482.00,Metric Tonnes,351.00,970.00,1156.00,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,24-10-2025,-,792.80,Metric Tonnes,564.93,1112.31,1571.16,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,25-10-2025,-,404.70,Metric Tonnes,633.00,1160.82,1521.18,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,27-10-2025,-,5186.90,Metric Tonnes,387.03,1220.42,1723.02,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,28-10-2025,-,9378.33,Metric Tonnes,428.54,1361.68,1755.97,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,29-10-2025,-,9015.02,Metric Tonnes,481.93,1415.39,1886.81,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,30-10-2025,-,10773.07,Metric Tonnes,469.31,1470.33,2146.70,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,31-10-2025,-,9023.50,Metric Tonnes,478.19,1520.81,2150.58,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,01-11-2025,-,5535.78,Metric Tonnes,514.62,1548.00,2238.47,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,03-11-2025,-,13494.32,Metric Tonnes,456.35,1530.85,2158.81,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,04-11-2025,-,6644.70,Metric Tonnes,398.79,1425.57,2199.30,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,05-11-2025,-,4520.80,Metric Tonnes,510.63,1591.02,2216.31,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,06-11-2025,-,6571.10,Metric Tonnes,502.51,1531.78,2082.29,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,07-11-2025,-,9722.70,Metric Tonnes,469.27,1530.80,2286.96,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,08-11-2025,-,4045.90,Metric Tonnes,524.36,1589.52,2272.97,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,10-11-2025,-,5763.53,Metric Tonnes,360.20,1422.43,2235.03,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,11-11-2025,-,5649.90,Metric Tonnes,445.09,1360.75,2301.03,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,12-11-2025,-,5150.60,Metric Tonnes,430.66,1396.23,1957.02,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,13-11-2025,-,5677.60,Metric Tonnes,407.61,1291.19,2175.83,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,14-11-2025,-,5088.90,Metric Tonnes,506.86,1409.31,2160.40,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,15-11-2025,-,4469.70,Metric Tonnes,415.55,1348.20,2001.89,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,17-11-2025,-,8883.80,Metric Tonnes,428.41,1291.49,2056.11,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,18-11-2025,-,7194.00,Metric Tonnes,473.04,1266.72,2202.50,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,19-11-2025,-,6954.60,Metric Tonnes,399.45,1242.17,2044.56,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,20-11-2025,-,5349.10,Metric Tonnes,379.92,1244.66,1956.38,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,21-11-2025,-,7494.60,Metric Tonnes,361.70,1111.73,1866.09,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,22-11-2025,-,4132.70,Metric Tonnes,380.76,1103.97,1801.15,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,24-11-2025,-,9584.50,Metric Tonnes,404.02,1016.50,1673.95,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,25-11-2025,-,7683.90,Metric Tonnes,339.26,1002.10,1735.12,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,26-11-2025,-,5204.10,Metric Tonnes,312.53,1012.88,1785.51,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,27-11-2025,-,7057.90,Metric Tonnes,310.25,989.46,1873.94,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,28-11-2025,-,6320.80,Metric Tonnes,325.95,980.50,1909.50,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,29-11-2025,-,3693.70,Metric Tonnes,390.93,992.76,1754.61,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,30-11-2025,-,162.70,Metric Tonnes,200.00,950.00,1182.00,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,01-12-2025,-,9672.40,Metric Tonnes,353.24,1222.42,2055.69,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,02-12-2025,-,5126.10,Metric Tonnes,357.16,1164.70,2293.74,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,03-12-2025,-,8207.60,Metric Tonnes,394.85,1232.36,2074.96,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,04-12-2025,-,7708.10,Metric Tonnes,387.49,1309.26,2173.26,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,05-12-2025,-,6876.00,Metric Tonnes,389.40,1544.45,2681.95,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,06-12-2025,-,3640.70,Metric Tonnes,405.39,1376.41,2321.17,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,07-12-2025,-,222.00,Metric Tonnes,400.00,1550.00,2000.00,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,08-12-2025,-,7657.70,Metric Tonnes,471.57,1754.21,2791.90,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,09-12-2025,-,6327.30,Metric Tonnes,523.77,1865.01,2847.17,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,10-12-2025,-,8090.10,Metric Tonnes,562.70,1850.67,3182.23,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,11-12-2025,-,6940.40,Metric Tonnes,590.62,1962.17,3016.29,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,12-12-2025,-,6459.60,Metric Tonnes,522.02,2030.68,3178.52,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,13-12-2025,-,4907.70,Metric Tonnes,708.49,2030.93,3220.54,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,15-12-2025,-,10484.40,Metric Tonnes,602.03,2165.47,3336.10,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,16-12-2025,-,7367.10,Metric Tonnes,582.78,2208.40,3425.98,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,17-12-2025,-,9929.50,Metric Tonnes,567.39,2102.31,3084.11,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,18-12-2025,-,10414.80,Metric Tonnes,548.83,1926.40,2920.10,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,19-12-2025,-,8882.00,Metric Tonnes,517.54,1917.15,2642.45,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,20-12-2025,-,3891.80,Metric Tonnes,465.38,1708.54,2341.88,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,22-12-2025,-,8360.00,Metric Tonnes,353.81,1458.62,2084.68,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,23-12-2025,-,9139.60,Metric Tonnes,416.92,1489.94,2208.57,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,24-12-2025,-,7700.93,Metric Tonnes,394.73,1593.62,2279.75,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,25-12-2025,-,3938.40,Metric Tonnes,539.71,1735.20,2371.94,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,26-12-2025,-,8603.40,Metric Tonnes,536.55,1795.87,2385.12,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,27-12-2025,-,4517.40,Metric Tonnes,556.49,1777.11,2254.78,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,29-12-2025,-,11675.60,Metric Tonnes,587.16,1904.41,2400.01,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,30-12-2025,-,12877.30,Metric Tonnes,586.35,1787.36,2335.76,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,31-12-2025,-,10330.10,Metric Tonnes,514.26,1798.81,2204.52,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,01-01-2026,-,11085.80,Metric Tonnes,501.65,1724.29,2204.48,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,02-01-2026,-,12045.50,Metric Tonnes,456.04,1671.67,2092.80,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,03-01-2026,-,7518.10,Metric Tonnes,529.32,1625.12,2063.22,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,04-01-2026,-,300.00,Metric Tonnes,300.00,1300.00,1580.00,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,05-01-2026,-,11137.40,Metric Tonnes,440.47,1495.72,1876.35,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,06-01-2026,-,9843.97,Metric Tonnes,422.32,1454.69,1994.31,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,07-01-2026,-,12535.10,Metric Tonnes,506.27,1484.55,1911.56,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,08-01-2026,-,10551.60,Metric Tonnes,467.33,1429.72,1846.41,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,09-01-2026,-,12993.00,Metric Tonnes,571.84,1460.44,1886.61,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,10-01-2026,-,6852.00,Metric Tonnes,520.24,1415.89,1834.81,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,12-01-2026,-,15591.80,Metric Tonnes,471.98,1395.22,1774.78,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,13-01-2026,-,15543.40,Metric Tonnes,541.70,1401.91,1786.78,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,14-01-2026,-,4290.10,Metric Tonnes,516.49,1399.97,1708.13,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,16-01-2026,-,11806.90,Metric Tonnes,520.88,1404.02,1724.43,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,17-01-2026,-,7001.40,Metric Tonnes,484.81,1439.02,1739.07,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,19-01-2026,-,13028.00,Metric Tonnes,464.01,1430.20,1741.83,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,20-01-2026,-,13418.90,Metric Tonnes,498.90,1442.11,1708.27,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,21-01-2026,-,20278.20,Metric Tonnes,501.50,1453.57,1724.69,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,22-01-2026,-,19886.30,Metric Tonnes,439.06,1409.82,1709.62,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,23-01-2026,-,17220.60,Metric Tonnes,529.50,1382.58,1652.68,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,24-01-2026,-,8998.90,Metric Tonnes,451.32,1316.53,1647.97,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,27-01-2026,-,14672.90,Metric Tonnes,427.20,1266.10,1557.75,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,28-01-2026,-,16714.00,Metric Tonnes,383.69,1220.97,1520.72,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,29-01-2026,-,11074.20,Metric Tonnes,356.23,1186.21,1484.48,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,30-01-2026,-,23081.20,Metric Tonnes,359.24,1090.31,1409.75,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,31-01-2026,-,11931.00,Metric Tonnes,410.63,1035.96,1376.30,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,01-02-2026,-,687.10,Metric Tonnes,600.00,970.00,1226.00,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,02-02-2026,-,19170.10,Metric Tonnes,343.82,1012.77,1297.69,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,03-02-2026,-,16436.10,Metric Tonnes,381.23,1037.46,1338.12,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,04-02-2026,-,18965.40,Metric Tonnes,370.52,1031.95,1321.60,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,05-02-2026,-,19215.80,Metric Tonnes,371.17,1015.54,1320.89,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,06-02-2026,-,15331.70,Metric Tonnes,396.87,1054.71,1351.75,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,07-02-2026,-,8945.00,Metric Tonnes,428.82,1090.05,1336.54,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,09-02-2026,-,18896.60,Metric Tonnes,373.41,1162.92,1418.99,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,10-02-2026,-,16006.30,Metric Tonnes,349.20,1156.48,1396.95,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,11-02-2026,-,16946.10,Metric Tonnes,369.01,1110.93,1418.95,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,12-02-2026,-,20288.30,Metric Tonnes,371.27,1074.17,1374.95,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,13-02-2026,-,18451.60,Metric Tonnes,360.08,1059.97,1379.40,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,14-02-2026,-,10588.70,Metric Tonnes,358.04,1018.95,1345.50,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,16-02-2026,-,18686.60,Metric Tonnes,370.33,1013.35,1324.95,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,17-02-2026,-,16172.10,Metric Tonnes,362.39,1027.20,1328.28,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,18-02-2026,-,13404.80,Metric Tonnes,361.98,1024.83,1299.27,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,19-02-2026,-,2721.30,Metric Tonnes,500.00,1100.00,1330.23,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,20-02-2026,-,21186.70,Metric Tonnes,335.39,1033.41,1343.77,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,21-02-2026,-,13736.60,Metric Tonnes,391.54,1051.70,1354.17,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,23-02-2026,-,23016.90,Metric Tonnes,295.15,997.32,1265.79,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,24-02-2026,-,19759.20,Metric Tonnes,317.63,938.54,1297.91,Rs./Quintal
Maharashtra,Nashik,Vegetables,Onion,25-02-2026,-,19610.70,Metric Tonnes,240.07,875.99,1264.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-01-2023,0.00,2311.00,Metric Tonnes,881.93,1512.31,2178.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-01-2023,0.00,1173.00,Metric Tonnes,692.84,1387.43,2082.01,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-01-2023,0.00,2434.00,Metric Tonnes,877.73,1457.95,2074.89,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-01-2023,0.00,1488.00,Metric Tonnes,679.64,1333.27,1987.70,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-01-2023,0.00,94.00,Metric Tonnes,1000.00,1418.09,1774.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-01-2023,0.00,38.00,Metric Tonnes,568.42,1015.79,1481.58,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-01-2023,0.00,3560.00,Metric Tonnes,715.87,1307.65,1886.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-01-2023,0.00,384.00,Metric Tonnes,1300.00,1705.00,2110.00,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-01-2023,0.00,1830.00,Metric Tonnes,798.74,1323.42,1848.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-01-2023,0.00,2037.00,Metric Tonnes,678.06,1235.86,1793.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-01-2023,0.00,2.00,Metric Tonnes,500.00,1500.00,2000.00,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-01-2023,0.00,56.00,Metric Tonnes,535.71,993.75,1419.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-01-2023,0.00,2317.00,Metric Tonnes,742.04,1287.48,1890.02,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-01-2023,0.00,2594.00,Metric Tonnes,761.91,1253.41,1846.74,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-01-2023,0.00,601.00,Metric Tonnes,1399.67,1599.58,1799.50,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-01-2023,0.00,186.00,Metric Tonnes,964.52,1334.95,1654.30,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-01-2023,0.00,122.00,Metric Tonnes,910.66,1241.80,1515.57,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-01-2023,0.00,1061.00,Metric Tonnes,1159.85,1376.15,1687.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-01-2023,0.00,4556.00,Metric Tonnes,769.93,1210.77,1791.02,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-01-2023,0.00,1299.00,Metric Tonnes,591.15,1086.14,1579.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-01-2023,0.00,3616.00,Metric Tonnes,809.18,1217.98,1694.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-01-2023,0.00,2336.00,Metric Tonnes,765.41,1241.59,1698.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-01-2023,0.00,313.00,Metric Tonnes,793.61,1496.17,2115.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-01-2023,0.00,4208.00,Metric Tonnes,629.37,1083.64,1518.94,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-01-2023,0.00,1141.00,Metric Tonnes,968.89,1282.30,1592.90,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-01-2023,0.00,2281.00,Metric Tonnes,510.70,1000.61,1507.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-01-2023,0.00,1396.00,Metric Tonnes,477.44,926.81,1342.94,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-01-2023,0.00,3374.00,Metric Tonnes,653.44,1047.47,1419.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-02-2023,0.00,1670.00,Metric Tonnes,765.45,1061.41,1352.46,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-02-2023,0.00,2706.00,Metric Tonnes,541.24,996.10,1445.55,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-02-2023,0.00,2808.00,Metric Tonnes,548.04,986.24,1313.46,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-02-2023,0.00,1119.00,Metric Tonnes,960.05,1171.54,1382.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-02-2023,0.00,3116.00,Metric Tonnes,618.61,1051.48,1418.10,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-02-2023,0.00,1247.00,Metric Tonnes,496.35,949.52,1402.00,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-02-2023,0.00,2389.00,Metric Tonnes,615.70,1065.19,1467.34,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-02-2023,0.00,1654.00,Metric Tonnes,617.35,978.34,1335.55,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-02-2023,0.00,1859.00,Metric Tonnes,515.01,929.40,1343.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-02-2023,0.00,2650.00,Metric Tonnes,594.57,1027.26,1379.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-02-2023,0.00,661.00,Metric Tonnes,937.67,1151.66,1365.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-02-2023,0.00,4101.00,Metric Tonnes,576.40,960.78,1309.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-02-2023,0.00,1184.00,Metric Tonnes,485.88,889.19,1283.66,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-02-2023,0.00,3858.00,Metric Tonnes,490.57,857.73,1261.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-02-2023,0.00,1790.00,Metric Tonnes,678.63,960.98,1236.70,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-02-2023,0.00,3100.00,Metric Tonnes,605.61,918.40,1233.20,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-02-2023,0.00,2739.00,Metric Tonnes,409.27,802.76,1237.57,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-02-2023,0.00,181.00,Metric Tonnes,682.87,953.59,1192.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-02-2023,0.00,3788.00,Metric Tonnes,500.34,882.69,1203.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-02-2023,0.00,988.00,Metric Tonnes,396.66,744.94,1346.66,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-02-2023,0.00,2690.00,Metric Tonnes,486.91,883.74,1228.23,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-02-2023,0.00,1682.00,Metric Tonnes,564.98,854.13,1139.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-02-2023,0.00,2835.00,Metric Tonnes,841.27,1531.50,2048.06,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-02-2023,0.00,5708.00,Metric Tonnes,368.17,571.74,793.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-02-2023,0.00,763.00,Metric Tonnes,780.21,983.55,1186.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-02-2023,0.00,5418.00,Metric Tonnes,590.18,911.83,1200.40,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-02-2023,0.00,1099.00,Metric Tonnes,495.00,795.59,1095.00,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-02-2023,0.00,3157.00,Metric Tonnes,531.17,881.90,1207.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-03-2023,0.00,1608.00,Metric Tonnes,581.16,840.11,1099.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-03-2023,0.00,2443.00,Metric Tonnes,556.98,933.60,1321.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-03-2023,0.00,2005.00,Metric Tonnes,486.66,889.25,1272.72,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-03-2023,0.00,761.00,Metric Tonnes,760.84,1012.09,1355.87,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-03-2023,0.00,2665.00,Metric Tonnes,710.54,1044.81,1379.07,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-03-2023,0.00,1324.00,Metric Tonnes,525.79,905.93,1287.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-03-2023,0.00,1624.00,Metric Tonnes,634.61,1061.44,1492.27,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-03-2023,0.00,2295.00,Metric Tonnes,581.83,951.85,1295.56,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-03-2023,0.00,3190.00,Metric Tonnes,632.35,1008.82,1387.92,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-03-2023,0.00,2831.00,Metric Tonnes,506.53,906.38,1309.78,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-03-2023,0.00,885.00,Metric Tonnes,763.39,1055.71,1348.70,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-03-2023,0.00,3287.00,Metric Tonnes,446.18,873.01,1305.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-03-2023,0.00,1568.00,Metric Tonnes,398.85,794.01,1188.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-03-2023,0.00,2728.00,Metric Tonnes,457.66,890.67,1327.01,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-03-2023,0.00,2076.00,Metric Tonnes,582.27,934.78,1286.99,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-03-2023,0.00,4451.00,Metric Tonnes,673.53,941.47,1218.66,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-03-2023,0.00,4618.00,Metric Tonnes,626.44,951.63,1277.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-03-2023,0.00,1158.00,Metric Tonnes,773.32,983.07,1287.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-03-2023,0.00,5911.00,Metric Tonnes,578.79,925.93,1247.68,Rs./Quintal
